edge_mask_avg_max_init,edge_mask_connected_init,edge_mask_entropy_init,edge_mask_size_init,edge_mask_sparsity_init,explainer,fidelity_gnn_acc+,fidelity_gnn_acc-,fidelity_gnn_acc_cs,fidelity_gnn_prob+,fidelity_gnn_prob-,fidelity_gnn_prob_cs,num_test_final,number_of_edges,topk,topk_values,train_model_single,unfaithfulness
1.0,0.3211111111111111,1.6572122325680916,8.3,0.9975631238990017,subgraphx,0.4,0.2,0.5333333333333333,0.2662,0.1099,0.40978040512591757,10,3406,40,40,hat,0.101
