edge_mask_avg_max_init,edge_mask_connected_init,edge_mask_entropy_init,edge_mask_size_init,edge_mask_sparsity_init,explainer,fidelity_gnn_acc+,fidelity_gnn_acc-,fidelity_gnn_acc_cs,fidelity_gnn_prob+,fidelity_gnn_prob-,fidelity_gnn_prob_cs,num_test_final,number_of_edges,seed,topk,topk_values,train_model_single,unfaithfulness
0.566019300795115,0.11702139406487234,3.7221697817031854,50.0,0.9853200234879624,hetegnnexplainer,0.24,0.04,0.38399999999999995,0.1669,0.0727,0.28293641002344144,50,3406,14,30,30,hat,0.0544
0.6298950846806338,0.11617077246425074,3.7307683651853036,51.08,0.9850029359953022,hetegnnexplainer,0.26,0.06,0.4073333333333334,0.1961,0.0721,0.32370656144961846,50,3406,14,30,30,hat,0.0527
0.6160947528632252,0.11592944516409992,3.7461981507493642,53.56,0.9842748091603052,hetegnnexplainer,0.26,0.1,0.40344827586206894,0.1868,0.0919,0.3098713894861824,50,3406,14,30,30,hat,0.0873
0.5605241098364918,0.13157283706631534,3.528570058956231,41.76,0.9877392836171461,hetegnnexplainer,0.26,0.08,0.40542372881355937,0.1895,0.0777,0.31437202051663854,50,3406,14,30,30,hat,0.052
0.5851099763969697,0.1399892348625186,3.573382131522194,46.08,0.9864709336465058,hetegnnexplainer,0.32,0.14,0.46644067796610167,0.2019,0.1047,0.3294951524170878,50,3406,123,30,30,hat,0.0782
0.5302448869723687,0.13824835217182693,3.61061615930784,50.12,0.9852847915443332,hetegnnexplainer,0.24,0.08,0.3806896551724138,0.1676,0.0982,0.2826050929649681,50,3406,123,30,30,hat,0.0927
0.5317095013097696,0.13733664444038485,3.645553828416007,55.4,0.983734586024662,hetegnnexplainer,0.22,0.2,0.34509803921568627,0.1848,0.1152,0.30578924606664165,50,3406,123,30,30,hat,0.0942
0.546437952204252,0.15224537419102638,3.4210110475616218,37.4,0.9890193775689958,hetegnnexplainer,0.34,0.08,0.49650793650793656,0.2199,0.1009,0.3533199726115927,50,3406,123,30,30,hat,0.0672
