edge_mask_avg_max_init,edge_mask_connected_init,edge_mask_entropy_init,edge_mask_size_init,edge_mask_sparsity_init,explainer,fidelity_gnn_acc+,fidelity_gnn_acc-,fidelity_gnn_acc_cs,fidelity_gnn_prob+,fidelity_gnn_prob-,fidelity_gnn_prob_cs,num_test_final,number_of_edges,topk,topk_values,train_model_single,unfaithfulness
0.528643128859035,0.14371392496392496,3.4233335677659427,38.2,0.9887844979448033,gnnexplainer,0.2,0.1,0.32727272727272727,0.1466,0.1057,0.2519009217660043,10,3406,40,40,hat,0.1203
0.5538954926007066,0.14371392496392496,3.41149913873871,38.2,0.9887844979448033,gnnexplainer,0.3,0.0,0.46153846153846145,0.2219,0.0721,0.3581544178810788,10,3406,40,40,hat,0.0292
