edge_mask_avg_max_init,edge_mask_connected_init,edge_mask_entropy_init,edge_mask_size_init,edge_mask_sparsity_init,explainer,fidelity_gnn_acc+,fidelity_gnn_acc-,fidelity_gnn_acc_cs,fidelity_gnn_prob+,fidelity_gnn_prob-,fidelity_gnn_prob_cs,num_test_final,number_of_edges,topk,topk_values,train_model_single,unfaithfulness
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.3,0.0,0.46153846153846145,0.1382,0.1003,0.23956305809524175,10,3406,15,15,hat,0.0672
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.3,0.0,0.46153846153846145,0.1413,0.1084,0.2439814806822416,10,3406,15,15,hat,0.1134
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.3,0.0,0.46153846153846145,0.1268,0.1064,0.2220778672035765,10,3406,15,15,hat,0.113
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.4,0.0,0.5714285714285714,0.1731,0.0977,0.29041215514554364,10,3406,15,15,hat,0.0907
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.4,0.0,0.5714285714285714,0.1731,0.0977,0.2904121694244258,10,3406,15,15,hat,0.0907
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.1,0.3,0.175,0.1334,0.2131,0.22817675899942247,10,3406,15,15,hat,0.1893
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.3,0.0,0.46153846153846145,0.1382,0.1003,0.23956005583583875,10,3406,15,15,hat,0.0672
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.3,0.0,0.46153846153846145,0.1413,0.1083,0.24387327589344918,10,3406,15,15,hat,0.1134
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.4,0.0,0.5714285714285714,0.2013,0.0989,0.32907320560166253,10,3406,15,15,hat,0.0633
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.4,0.0,0.5714285714285714,0.1809,0.096,0.30149881583749705,10,3406,15,15,hat,0.0898
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.4,0.0,0.5714285714285714,0.1809,0.096,0.30149881583749705,10,3406,15,15,hat,0.0898
0.5187480401015976,0.1837276612276612,3.057364657396425,25.4,0.9925425719318849,hetegnnexplainer,0.1,0.0,0.18181818181818182,0.1159,0.0818,0.20585495140562812,10,3406,15,15,hat,0.0423
0.5187480401015976,0.1837276612276612,3.057364657396425,25.4,0.9925425719318849,hetegnnexplainer,0.2,0.0,0.3333333333333333,0.1195,0.0838,0.21145319268850357,10,3406,15,15,hat,0.049
0.5187480401015976,0.1837276612276612,3.057364657396425,25.4,0.9925425719318849,hetegnnexplainer,0.2,0.0,0.3333333333333333,0.1185,0.0841,0.20985648451143904,10,3406,15,15,hat,0.0479
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.4,0.0,0.5714285714285714,0.1902,0.0985,0.3141177529180663,10,3406,15,15,hat,0.0796
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.4,0.0,0.5714285714285714,0.1838,0.0968,0.3054939467488699,10,3406,15,15,hat,0.0779
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.4,0.0,0.5714285714285714,0.1838,0.0968,0.3054939467488699,10,3406,15,15,hat,0.0779
0.5720145362765955,0.14896825396825397,3.439064955420517,35.2,0.9896652965355255,hetegnnexplainer,0.1,0.0,0.18181818181818182,0.0692,0.079,0.12873559973453275,10,3406,15,15,hat,0.1222
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.4,0.0,0.5714285714285714,0.1898,0.0968,0.31361779162601794,10,3406,15,15,hat,0.0611
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.4,0.0,0.5714285714285714,0.1795,0.0956,0.29948764736081646,10,3406,15,15,hat,0.0894
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.4,0.0,0.5714285714285714,0.1795,0.0956,0.29948764736081646,10,3406,15,15,hat,0.0894
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.4,0.0,0.5714285714285714,0.1838,0.0968,0.3054939467488699,10,3406,15,15,hat,0.0779
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.4,0.0,0.5714285714285714,0.1721,0.0987,0.2890123226782421,10,3406,15,15,hat,0.0802
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.4,0.0,0.5714285714285714,0.1771,0.0966,0.2961084826129756,10,3406,15,15,hat,0.0779
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.4,0.0,0.5714285714285714,0.1838,0.0968,0.3054939467488699,10,3406,15,15,hat,0.0779
0.5187480401015976,0.1837276612276612,3.057364657396425,25.4,0.9925425719318849,hetegnnexplainer,0.1,0.0,0.18181818181818182,0.1176,0.0839,0.2084969252256962,10,3406,15,15,hat,0.0479
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.4,0.0,0.5714285714285714,0.1902,0.0985,0.3141177529180663,10,3406,15,15,hat,0.0796
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.4,0.0,0.5714285714285714,0.1809,0.096,0.30149881583749705,10,3406,15,15,hat,0.0898
