edge_mask_avg_max_init,edge_mask_connected_init,edge_mask_entropy_init,edge_mask_size_init,edge_mask_sparsity_init,explainer,fidelity_gnn_acc+,fidelity_gnn_acc-,fidelity_gnn_acc_cs,fidelity_gnn_prob+,fidelity_gnn_prob-,fidelity_gnn_prob_cs,num_test_final,number_of_edges,topk,topk_values,train_model_single,unfaithfulness
0.9861261936975589,0.19663059163059163,2.78889415495485,21.8,0.9935995302407516,pgexplainer,0.4,0.3,0.509090909090909,0.2314,0.147,0.36407485209770324,10,3406,40,40,hat,0.1829
