edge_mask_avg_max_init,edge_mask_connected_init,edge_mask_entropy_init,edge_mask_size_init,edge_mask_sparsity_init,explainer,fidelity_gnn_acc+,fidelity_gnn_acc-,fidelity_gnn_acc_cs,fidelity_gnn_prob+,fidelity_gnn_prob-,fidelity_gnn_prob_cs,num_test_final,number_of_edges,seed,topk,topk_values,train_model_single,unfaithfulness
0.5332241491482052,0.15224537419102638,3.4190753215456176,37.4,0.9890193775689958,hetegnnexplainer,0.22,0.14,0.35037037037037033,0.1598,0.1293,0.2700584025995796,50,3406,123,15,15,hat,0.1208
0.5546834568963664,0.13157283706631534,3.5243235242798256,41.76,0.9877392836171461,hetegnnexplainer,0.18,0.1,0.30000000000000004,0.1432,0.0817,0.24778654436126,50,3406,14,15,15,hat,0.0545
